Time (s),Average Resistance (Ohms)
139,27585158.960125975
140,26730444.46515494
141,27941460.117586244
142,26468613.523145165
143,26027337.20649088
144,26546146.83151611
145,27305496.781962913
146,27785742.556129206
147,26993057.583551783
148,26832341.86542168
149,26328552.91182515
150,26651077.929734126
151,27815742.840602886
152,26706241.689226907
153,26513106.41995041
154,26658675.118171185
155,26996898.246861108
156,27309788.976928152
157,26044227.34924565
158,27346003.652983606
159,26465817.912016857
160,26772418.59496677
161,27578194.830324218
162,26550209.93568716
163,26673736.743598495
164,26832587.344511386
165,25427505.158074982
166,25918859.897568937
167,26036345.403203744
168,26088038.983037885
169,26641301.04174086
170,27359438.19852352
171,26001067.41550119
172,26127071.963457566
173,26576659.617781118
174,26261279.300545506
175,26820741.336084295
176,26187360.51317695
177,26495542.9021436
178,26887668.660621807
179,26511073.046610303
180,26635888.929081857
181,27474714.653309856
182,26434327.36874148
183,26525397.159474798
184,27133732.835631046
185,26736317.249263003
186,27084353.53047322
187,26672002.93246752
188,26156309.749000285
189,27481126.234884046
190,27270518.49961078
191,26788069.875499666
192,27075441.356533773
193,27950137.128592875
194,26623742.875562493
195,27566626.284981556
196,26344733.503479447
197,27060515.827604778
198,26644990.96805962
199,26324342.913697265
200,26300998.402261574
201,27438999.72885526
202,26266117.04247681
203,26644417.956666254
204,26403745.299245346
205,25492487.58295482
206,26969243.367255785
207,25536269.977215827
208,26136403.08144867
209,27515998.165248774
210,27031414.528700806
211,27531514.689435452
212,26449707.60181113
213,26740718.855439268
214,27988245.597145848
215,28143980.35134663
216,27208893.04514869
217,27693833.680881694
218,26776188.815791763
219,26772237.929379586
220,26990942.030598234
221,26100343.30722146
222,25934997.52745624
223,26827428.761787422
224,25938455.359723683
225,27744115.633673422
226,27217251.372123677
227,26763597.881025057
228,26001765.652475946
229,25982067.51817198
230,25661751.33290791
231,27477401.38337417
232,25598146.26339772
233,27076783.9466022
234,25862635.120320965
235,26624475.218497414
236,26688313.52994977
237,27332180.87888763
238,27584009.699598107
239,27219779.299600046
240,27458203.709206264
241,25392799.913578507
242,26888132.727358203
243,27076024.89356188
244,26212619.54033947
245,26911594.715532646
246,26837938.034737483
247,27097497.8034504
248,26947483.82978324
249,26202646.848802663
250,26613379.87562765
251,26278259.592691243
252,25838717.272808153
253,26905379.180852093
254,27722213.29898352
255,27251589.26734811
256,26971161.893508993
257,26994689.379481047
258,25437466.312722903
259,26825857.07374523
260,26777108.907562632
261,27148507.553641703
262,27143788.51437331
263,27010685.136024058
264,27210284.60022285
265,26288094.794689648
266,27787190.643116288
267,27790177.179711167
268,26582974.055330366
269,25723137.913231645
270,27333528.7108614
271,27426223.294202287
272,26199428.02391474
273,25698675.982394
274,27491173.576514617
275,26614529.510216057
276,27178707.997475486
277,25704052.696441457
278,26370207.188557375
279,27121080.759088617
280,26883762.794453535
281,25903617.287772574
282,27080268.014519233
283,26641967.76072554
284,26540429.642907742
285,27514391.42382313
286,27208198.90481482
287,26021803.242875952
288,27804717.28234007
289,26216805.182610553
290,26390941.825400796
291,26072533.323143594
292,27118359.6049712
293,26203833.49173671
294,26481830.860945184
295,27435231.42255357
296,26895076.310994115
297,26707234.339846972
298,27327453.643207967
299,27086203.03857703
300,26096762.330919802
301,26801342.130379565
302,26478879.01723448
303,26947292.510121573
304,27357146.23349654
305,26551764.16327074
306,26632090.416686226
307,26504835.34315307
308,26905610.50533103
309,27652462.988036964
310,26363781.82002472
311,26874507.24708424
312,27838670.773816817
313,26772827.106177848
314,26326297.30004318
315,26615374.45605189
316,26766627.91760195
317,27645708.256053854
318,27281827.210373774
319,27006849.42721848
320,26042294.269091945
321,26376793.03625487
322,26454906.825457323
323,27118306.383390777
324,27430158.23195265
325,27207268.184345637
326,26765684.981790483
327,26280011.98355523
328,27386516.75364828
329,26707912.40185431
330,26835399.812678464
331,27300566.713384524
332,27374657.079865694
333,26886488.028196614
334,26710069.465328157
335,25975658.86875177
336,27311785.213227358
337,26972503.948880374
338,26999632.21337785
339,26159789.940414123
340,27380528.673107076
341,26782465.792237416
342,26719277.79398234
343,27053198.724386487
344,26816973.030954875
345,26087483.339639373
346,26440398.233561296
347,26607175.000686355
348,27725081.41589537
349,26520030.12750354
350,27105753.404473055
351,26734176.95869391
352,26138252.67839034
353,27199609.061407972
354,26800519.254270773
355,27837645.388155732
356,25981487.69765066
357,26997239.16728994
358,25597608.2730613
359,26490474.47248319
360,25901508.057210047
361,27399262.992727637
362,26489784.148456343
363,26959607.359828334
364,28206810.554361716
365,27337692.139618136
366,26307872.22729066
367,25673820.236097243
368,26147106.32691271
369,26541460.537751913
370,27898370.8551042
371,27688831.845722437
372,26788599.688794944
373,26619853.287151076
374,26608969.964350555
375,25487536.99704991
376,27386008.947381515
377,26665521.766904686
378,25494739.239270907
379,26655873.243243515
380,26693210.9608339
381,27037263.12762608
382,27287166.32115481
383,26842098.142223254
384,26140990.698135056
385,26475777.028316323
386,26796394.739012875
387,27044840.672155473
388,27551941.398626294
389,26606182.861435566
390,26333626.11286833
391,26596116.036809597
392,26909774.305953182
393,27341468.305313703
394,27880345.662849188
395,27717058.60839966
396,27635910.22479506
397,26375679.21298333
398,27408429.003589846
399,26521777.036568888
400,26820308.304719664
401,26496062.141347826
402,27890142.769696336
403,27583948.18716953
404,25616611.531238064
405,26113481.487874772
406,27762489.670219015
407,27133058.546019804
408,27124266.10594717
409,26269082.804435432
410,27244044.327018052
411,27451965.188026812
412,27168468.083080813
413,26766538.281540737
414,27167462.384962093
415,25639692.059399568
416,26892927.154795658
417,25981807.95527145
418,27857987.961851172
419,25831609.781646293
420,26488514.96042306
421,26906001.689419817
422,26740620.98227848
423,26972683.05002316
424,27407414.280384947
425,26207610.848795746
426,27046384.02813295
427,27342273.255519077
428,26876654.469242483
429,26267676.72378367
430,26108795.928238865
431,26524307.959496755
432,26760428.54044407
433,26960863.461797528
434,26302451.196370393
435,25579989.206380375
436,27088095.93131762
437,26793263.62692647
438,26172093.138206057
439,26490874.753956776
440,27285292.57776807
441,26820026.9106711
442,26799588.11663056
443,27193029.4798892
444,27194392.521153588
445,25925442.74548593
446,25949487.25288087
447,25919916.731746595
448,27193175.964060754
449,26820396.701659847
450,26184370.51444671
451,27929523.312152267
452,26550036.673460305
453,26862992.09639117
454,26723271.359287903
455,25807627.899768613
456,25884007.69413498
457,26647943.632335912
458,27150057.708267905
459,27285818.91069423
460,27471931.02233261
461,26806934.92000646
462,26917449.226582445
463,26792210.726289168
464,26800561.83847273
465,25667953.284973055
466,27099462.22523588
467,26525037.850145016
468,26888014.73822462
469,26585617.38417568
470,26607163.214075625
471,27192439.63614073
472,26887488.702267442
473,27537197.725052167
474,27207728.881795704
475,27071923.300315525
476,26742510.862056732
477,26238907.071688835
478,26751972.34006896
479,27004126.347868852
480,26201821.621859625
481,27359569.13416159
482,27082821.27307093
483,27678595.865674563
484,26691784.04503178
485,27022556.55035303
486,26341528.33454105
487,26119176.278947372
488,27657133.499487855
489,26076641.563042488
490,27486820.900197655
491,26408737.762347084
492,27285181.37051428
493,26608744.923023783
494,26312877.330121174
495,26590083.584203236
496,26859689.07822326
497,26887371.602426063
498,27118585.630423434
499,25655391.08753901
500,27398219.418362588
501,26475980.98166128
502,26489571.54794014
503,27686700.86069531
504,27186253.937500767
505,26886586.751596406
506,25344463.040322747
507,26562135.97728499
508,26196068.645368967
509,26206698.720452942
510,27119333.702798605
511,26693419.35342034
512,28177085.051722515
513,26726268.411822483
514,26204781.56314171
515,26693496.932872243
516,27216557.9000045
517,26445269.598543756
518,26685012.0034644
519,26144426.54527409
520,27327774.198745035
521,27270181.939786997
522,27167916.705309037
523,26637774.647237863
524,27759338.48110565
525,25940609.83027826
526,26687777.686529014
527,27006325.969368063
528,26972829.984679416
529,27226576.138858568
530,26432900.47281176
531,26499500.9574369
532,25869470.025057018
533,26117196.975900333
534,27106631.83500144
535,27318573.300309982
536,27411535.839455824
537,27745922.71262334
538,26446530.375189316
539,26838912.50300593
540,26814952.271448664
541,25768396.862668645
542,25910339.81864375
543,26970945.109333172
544,27670868.760222666
545,26991313.24027674
546,26633091.8833752
547,26160528.13243164
548,26411506.065182913
549,26670375.369977362
550,27030099.713283464
551,26407741.637146294
552,25787237.338744294
553,26729244.360063296
554,27167734.493930224
555,25744442.286419716
556,26521114.17509989
557,27351559.94354249
558,25843511.42494262
559,26454597.718519967
560,26326382.27062715
561,26474175.79147852
562,25796349.66786695
563,26169852.374194704
564,26090018.63380364
565,26546662.328436103
566,27458166.516313244
567,26516957.829555795
568,26893658.113920793
569,26287420.92391038
570,26381629.32351218
571,27803741.345445976
572,25968726.43972934
573,27029921.20302815
574,25998811.54972199
575,27062268.828183215
576,27805624.026593104
577,26950956.937109053
578,27004539.305431645
579,25505735.98261868
580,25449005.854306422
581,27085066.128656853
582,27471113.743519895
583,27057332.413861938
584,26611805.116593845
585,26983430.708663657
586,26239647.45579366
587,26164432.336142097
588,26292982.861448765
589,26169612.14097028
590,27339414.15344712
591,27117883.259316374
592,26610482.69214237
593,27224834.17121795
594,25800231.689197414
595,26405535.497852452
596,26771176.355242822
597,27692905.38600454
598,27116784.24243154
599,26710277.739130955
600,26924581.925524622
601,27578085.559474662
602,25516732.11637487
603,25817408.27566484
604,27272823.233822208
605,26740502.6733581
606,26810912.622081414
607,27739390.751546394
608,26770201.50933635
609,26549533.002533976
610,26392595.764119543
611,26973814.077127114
612,26779384.75863585
613,26693048.930510115
614,26023729.236273758
615,25454379.7243734
616,26779388.790448345
617,26892721.73352915
618,25660297.663974665
619,25959564.507837668
620,26405345.294281814
621,27411894.66535894
622,26921070.330102086
623,27164604.67081468
624,27270922.84129408
625,26660430.217018366
626,26345573.838957965
627,27449209.770464577
628,26593926.11817761
629,27201140.84442008
630,26752047.485658783
631,26430431.84115885
632,26741897.592211295
633,26699605.72004462
634,26087950.426760472
635,27176016.24287782
636,26502313.21368858
637,26174551.880184256
638,26602955.11375701
639,27473268.22343871
640,26930616.42814883
641,27009329.970110375
642,26958090.237701125
643,26556115.901789986
644,25930205.448182758
645,26604865.314434506
646,26772815.371987656
647,27851745.37777982
648,26992763.34089475
649,26670728.68717598
650,26668846.0771538
651,26031046.74863272
652,26416172.08201074
653,27060351.953846373
654,26853984.51810839
655,28054687.353430636
656,26646988.055727556
657,27197960.14578531
658,26200800.910691056
659,26688958.384788327
660,27364143.68594185
661,27007699.808832955
662,28015034.98796637
663,26610059.356087
664,26181315.872977924
665,26240510.095105916
666,26349890.988838486
667,26820997.75337521
668,27337990.823991712
669,26676678.298696227
670,26068168.720727943
671,26759440.511323906
672,27449693.39681576
673,26329704.913570184
674,26154677.650269
675,26010690.260844093
676,27196462.963127263
677,28402537.434548263
678,26694352.94288099
679,26617753.51991253
680,27142109.134691518
681,27534093.443732105
682,26956683.31226927
683,26668572.382986087
684,26497761.552486647
685,27178666.569203977
686,28377371.380246524
687,27212757.43991658
688,27195014.24675685
689,26579003.299893074
690,26352657.753437933
691,26450586.151682977
692,27609086.901557766
693,27549427.321858697
694,26443087.505971227
695,26738232.384316638
696,26627160.388999358
697,26004164.860153493
698,26973731.877013337
699,26108181.99864659
700,26726041.294119928
701,28127162.75090855
702,27442027.687764414
703,26603849.90832569
704,27640876.950278927
705,27666193.26051003
706,27091130.067107998
707,26774174.15819551
708,27890627.70485037
709,26722400.328418173
710,26780481.958747074
711,26157679.809999283
712,26553106.145012565
713,25717774.335847743
714,27339844.266126953
715,27014605.21063384
716,27790272.19509343
717,27142703.543984912
718,28620088.12629831
719,25648604.803143922
720,27386056.50354119
721,26118890.23293128
722,26428575.241874944
723,26014239.796225157
724,28302743.23160864
725,27274877.790600102
726,27316726.5837574
727,26255396.76464059
728,27651351.26937456
729,25927976.34889389
730,27899102.76420089
731,25880743.434491456
732,27306220.017559268
733,27342603.138363607
734,27419504.91723807
735,26562595.901104797
736,26329198.111769512
737,26077447.88793866
738,26766622.847264536
739,26818183.10820761
740,27114307.545280226
741,26953169.752824575
742,25975176.867674503
743,26730469.042561915
744,26308414.37957884
745,27497571.763205994
746,26163304.17101283
747,25995979.024757873
748,26798667.563597918
749,27192411.747569606
750,26746001.26312416
751,25193051.6220984
752,27530719.001113728
753,26322914.147903297
754,27011038.294714224
755,26510587.370462798
756,27042037.695396762
757,26795593.745214567
758,26206052.81270357
759,26340441.999855313
760,27354320.14454516
761,26674431.992029592
762,27280144.976247996
763,26532399.27946457
764,27896779.750628307
765,27052435.5524858
766,27225812.20666648
767,25800066.41395752
768,26423841.586742792
769,26964127.429823764
770,27903344.6863528
771,27654258.172685694
772,26757595.058081515
773,26882125.06502963
774,27489862.549169943
775,26439516.76017999
776,26647986.970035873
777,26893942.610630546
778,27883112.699875522
779,27470526.912186187
780,27440885.297468282
781,26776681.383377783
782,26428555.54568783
783,26705722.86916635
784,26938516.057318263
785,26529272.786072593
786,27170035.32688093
787,27211729.73536746
788,26855837.085176896
789,28348060.15662741
790,26848898.211486477
791,26859048.497078843
792,26885062.57630881
793,26529084.819258668
794,27600513.598651253
795,26514140.102724455
796,26982532.7705532
797,26541406.447451405
798,25836482.883893352
799,26210498.059147764
800,25982468.070147574
801,26932016.606652718
802,26872946.724415913
803,25992204.397533875
804,27507802.2862102
805,25601750.897901908
806,26706836.960834242
807,27397636.225948967
808,26683986.71274604
809,27779725.654403616
810,27112870.732582018
811,26168558.567718245
812,27670468.747452084
813,25336110.9824731
814,27735696.74583503
815,26404792.393348668
816,27600462.385647845
817,27423171.058259428
818,27402643.80415935
819,26317048.712442063
820,26546812.439140234
821,27693137.28761734
822,26279599.348350625
823,26852457.19779464
824,27617457.593898367
825,26132644.24452079
826,26474432.88647733
827,26502277.651587494
828,26830976.36542258
829,26831556.710411318
830,27099223.101107247
831,26186428.953835767
832,26550810.561506014
833,26892473.196792163
834,27241422.15063711
835,26744729.88361647
836,25308418.925303545
837,26680203.629467074
838,26971183.699677955
839,26187481.451649275
840,27077034.117066268
841,27543943.05782371
842,27007363.75926452
843,27708816.997610617
844,28281102.48372999
845,26646622.662667878
846,27469140.71372801
847,26949029.783028487
848,27822539.553256594
849,27403641.686980538
850,26708760.601095613
851,26592773.069700055
852,27214982.16479999
853,27487710.455269963
854,27900518.742739372
855,25723212.223155033
856,26844868.64495796
857,27854041.96913663
858,26492501.043655116
859,26989439.03066241
860,26153078.27180741
861,27504945.20040915
862,27184294.0309185
863,27833106.799140204
864,26583154.160109416
865,26674487.673550535
866,27195624.909836892
867,27012641.082422093
868,25799158.79070987
869,26685622.335784115
870,27471071.41026355
871,27557354.184576668
872,27341709.656535096
873,27604399.97283013
874,26409663.92474075
875,26777654.03111065
876,26535152.683913577
877,27804535.35337564
878,27313399.555064697
879,26753602.390801743
880,27295308.545197953
881,26852437.47506287
882,26688046.24954228
883,26604851.298380274
884,26078510.821689174
885,26847358.777888484
886,27587695.33958708
887,28367329.849658873
888,27282277.31261803
889,26678212.561172653
890,26739625.664324116
891,26525152.635215603
892,26496420.932597127
893,27562920.31979334
894,27110309.68101948
895,26909989.417322844
896,27025225.923261262
897,26628564.15300497
898,26716298.583438292
899,27573863.652563415
900,26646379.946333814
901,27205156.147030026
902,26812576.15362489
903,27758734.72941018
904,26758185.30826215
905,27089619.45941699
906,26443108.996613998
907,26314516.413254574
908,27210235.11450607
909,27317124.234924234
910,26188327.26132415
911,27063343.35169246
912,27216545.95349033
913,28332545.00542909
914,27396495.598186277
915,26729201.13368688
916,26667428.163743284
917,26865620.98141855
918,27257000.49116326
919,26859016.97467836
920,27766634.126186006
921,26857949.87071227
922,27216617.571146324
923,26151714.543540925
924,27322040.152575184
925,26935773.168291964
926,26746223.08479278
927,27745143.28236494
928,27154979.461971715
929,26393471.382923517
930,25286672.171250343
931,27353784.919718754
932,27195997.099654667
933,27778007.587154523
934,26965018.455253292
935,26206753.04581044
936,28017652.64514481
937,26791428.587587472
938,25824295.124020454
939,26874587.86641836
940,27035731.530992176
941,27499144.27129476
942,25529653.87500123
943,27516991.959371198
944,27387751.076057397
945,26679819.843587648
946,26050154.999513537
947,27459876.44029079
948,27112856.371918794
949,27008903.903551817
950,27737875.812472723
951,26017921.695585374
952,26148563.878980167
953,25976770.834662333
954,26752542.070143927
955,27298302.17649007
956,26293102.017825987
957,27342824.735741667
958,26925322.00013797
959,26841347.96193897
960,27399802.663053952
961,26217180.532892108
962,26802659.944334384
963,27341176.75876893
964,26527219.04875381
965,27988556.6773539
966,26775333.606523387
967,27045884.876214992
968,27041465.299625717
969,25693836.318592884
970,26917753.856979955
971,26946451.88675496
972,25526254.861934647
973,27210225.1892646
974,27566800.13950427
975,27544859.46010325
976,27855528.927023765
977,26915136.052146994
978,26199052.744601518
979,27392590.80975597
980,28097319.64202883
981,27471616.084347602
982,27340812.53868903
983,26037970.178959787
984,26514250.531094745
985,27241210.190915108
986,27373048.648280837
987,28099105.099485587
988,27866678.60096093
989,26824668.20000321
990,27451261.44767587
991,27292381.674810067
992,26377735.689220864
993,26229260.489907347
994,27017124.340419706
995,25726196.596666377
996,27743288.11620019
997,27337948.67451986
998,27398513.739371628
999,27015068.300039817
1000,26354296.821038805
1001,26001264.432258677
1002,27824853.942336127
1003,27060291.172284067
1004,25813300.717975862
1005,26988178.71387921
1006,26814015.78673435
1007,26802885.5241979
1008,27291617.90873289
1009,26254487.48512228
1010,27148371.444006063
1011,26699964.751797676
1012,27475905.242346346
1013,26981993.865180243
1014,26780203.87814056
1015,26927007.690363795
1016,27632449.553465247
1017,27605285.90814016
1018,26494988.11681398
1019,26238081.859291647
1020,26713174.170525447
1021,27453943.396954082
1022,27261979.91466373
1023,27267969.00882953
1024,26906076.87333799
1025,26254146.551544435
1026,26388130.68913295
1027,26469266.734577823
1028,27549628.45939734
1029,27622930.52550719
1030,27035313.119922068
1031,26879330.678788416
1032,26749400.877863314
1033,27407890.44064251
1034,26400263.721323244
1035,26424079.11576275
1036,26744450.50435467
1037,27761707.39489122
1038,27266749.318508115
1039,26698337.476701435
1040,25223043.520762
1041,26642380.393103674
1042,27154531.767787136
1043,27218545.006303497
1044,26543348.07197758
1045,27828279.103654735
1046,27124261.23862666
1047,27698864.72162237
1048,26365968.625309426
1049,27210666.311197933
1050,26456716.595942218
1051,26860421.278813925
1052,26893585.47377504
1053,27168660.45124782
1054,27447862.590546258
1055,27945151.233550757
1056,26370893.57691943
1057,27385638.338486962
1058,27433694.097274397
1059,27455633.286556814
1060,26590254.89642912
1061,27325813.539258573
1062,27745937.66580134
1063,26805197.28245516
1064,26617368.747496158
1065,28531195.906633034
1066,26857302.42348832
1067,26287212.82056933
1068,26494725.708905783
1069,27878781.463964492
1070,26130886.42494267
1071,26581428.435999725
1072,28660407.53930857
1073,26856223.443042062
1074,25848949.81217157
1075,26269339.760350857
1076,26048593.115176976
1077,27136876.203965247
1078,28334967.550223716
1079,26802251.03047061
1080,26905826.572336476
1081,26405958.971648134
1082,25939378.500974856
1083,27279841.764958154
1084,27670278.52146397
1085,26835165.528214302
1086,28269016.37949525
1087,27978683.90946696
1088,27136303.311630487
1089,27537914.584338177
1090,26526847.142463032
1091,26373725.123125013
1092,26957544.130289756
1093,27723997.71439725
1094,28349068.038954467
1095,27077452.64657972
1096,27930430.36218924
1097,26743225.04290668
1098,27362683.16274146
1099,27021691.830562785
1100,25813510.173606817
1101,26801876.344157502
1102,26307025.092046052
1103,27250528.183564838
1104,26850025.610576797
1105,26102161.288436104
1106,27355136.59452293
1107,26303399.140750278
1108,26821013.988883503
1109,27063699.541986633
1110,26837760.362323098
1111,27463826.652993303
1112,28297290.60182792
1113,25952478.791532792
1114,27014971.74839022
1115,26830942.280135065
1116,27413266.79093363
1117,25373690.70684592
1118,27320520.830769807
1119,26694848.0917916
1120,27686557.08177638
1121,26770502.606613167
1122,26508408.26966652
1123,26458712.871446688
1124,27287028.819457605
1125,26693503.08857046
1126,27728739.0280814
1127,28098108.866289493
1128,27477978.8447869
1129,27121035.972210784
1130,27086216.065439627
1131,27429967.895213626
1132,27083691.850659203
1133,27157028.07343719
1134,26418275.374629863
1135,27165746.371078584
1136,26907204.630768955
1137,28121943.92209824
1138,27798592.693933174
1139,27730334.848852053
1140,26195931.693256296
1141,27404431.2813355
1142,27553863.801377922
1143,27290473.690020967
1144,28593125.55757179
1145,27648318.765742622
1146,27513022.573755153
1147,27550323.76046409
1148,26163211.27070246
1149,26796043.451407224
1150,27507532.979899596
1151,26980299.611487903
1152,27864579.31139794
1153,27067977.716917712
1154,27570821.930754818
1155,26381418.079469714
1156,27566662.146335766
1157,26656270.817798026
1158,25835152.08644578
1159,27222921.34604906
1160,27403653.79199158
1161,27958579.547780633
1162,26705468.931905355
1163,27184419.8944123
1164,26805046.42486626
1165,26581579.184382543
1166,26731024.468876023
1167,27425116.089788612
1168,26538085.849784322
1169,27543116.526232757
1170,27330230.223965667
1171,28509528.480556965
1172,26929976.679177076
1173,26465159.212427743
1174,26544469.357852936
1175,27355445.382391866
1176,27201672.71843908
1177,26033980.337227933
1178,26820310.802459773
1179,27526412.651409008
1180,26868841.695967816
1181,26672081.607432004
1182,27125367.456997935
1183,26678493.058245666
1184,27071230.162383754
1185,26944984.31345547
1186,27424174.803352013
1187,28593809.001835458
1188,27517261.378673136
1189,26860884.723236118
1190,27181127.428305842
1191,27081976.382006783
1192,27529725.33599465
1193,26842584.048705246
1194,27180176.505331058
1195,26963824.823093332
1196,26446112.69862862
1197,27600660.237018663
1198,27735987.970275983
1199,26475435.5065494
1200,26317730.6814578
1201,26363237.713009898
1202,28056673.381118167
1203,27864547.946363855
1204,28420003.927602787
1205,27125717.851489782
1206,26064349.32767084
1207,27321420.824825834
1208,27348718.94367952
1209,26679041.82566707
1210,27278303.130963076
1211,27929581.883978583
1212,26990810.961082082
1213,26283908.25178956
1214,25759033.169989593
1215,28186589.676225197
1216,25887310.486949913
1217,27449849.744293027
1218,28372546.7498105
1219,27550849.609994702
1220,27314042.897279903
1221,26604572.017378643
1222,27257258.564862005
1223,26692516.028353866
1224,27218879.999612417
1225,27300348.171095897
1226,26810461.50746085
1227,27750914.466178045
1228,26755122.0827171
1229,26241083.4802512
1230,25551689.861064557
1231,26983211.066852935
1232,26288263.869374502
1233,27206116.34904225
1234,27537343.56455247
1235,27462121.600885242
1236,26742750.806752205
1237,26982320.948276665
1238,26502180.086484887
1239,26626488.365913287
1240,26479868.88767805
1241,28239259.046508957
1242,27787673.185710914
1243,28543678.31407162
1244,27280668.232148573
1245,27820452.647719774
1246,27503520.135627754
1247,27593253.63601471
1248,26640575.75072563
1249,28481590.16724634
1250,27299396.366956018
1251,28379425.636823095
1252,27096639.591596007
1253,28299679.725079797
1254,26752681.646485873
1255,26733174.14678016
1256,26575669.05240345
1257,27552740.668130152
1258,26972998.135666713
1259,26426900.085627884
1260,27653974.360149406
1261,27127183.513651527
1262,27363821.39846674
1263,26885921.453620326
1264,28227363.040684983
1265,26839612.089587085
1266,27251808.172945958
1267,27267402.772522338
1268,27874269.181605555
1269,26947596.557671834
1270,28591455.91790586
1271,26791171.364944108
1272,27354743.255508192
1273,26788432.027255617
1274,27957623.32757596
1275,26994988.7765644
1276,26935702.47145938
1277,27473069.755381543
1278,28023272.477428216
1279,27765179.889849994
1280,26630416.892834958
1281,26653913.503692452
1282,26010605.026360728
1283,26879273.554528482
1284,28557703.500059593
1285,27600493.218094498
1286,27520057.9605546
1287,27219535.18507798
1288,26563216.78935618
1289,26946476.4649956
1290,27883400.960649416
1291,26923043.382401925
1292,26701425.2270881
1293,28150927.65844149
1294,27675560.128870342
1295,28013759.20529494
1296,26772366.79618284
1297,25892843.176382676
1298,27281471.60723318
1299,27153288.818537783
1300,26857208.400465302
1301,27797601.59426496
1302,27396701.48858263
1303,26350660.88251992
1304,27001707.134669356
1305,28200823.16232474
1306,27472788.55126954
1307,26810433.676798426
1308,27609225.623528987
1309,27196014.617765054
1310,28128656.044532727
1311,27268088.474620912
1312,28420065.45967062
1313,26539646.70583721
1314,27560663.67238726
1315,27807528.1787203
1316,28001456.228799403
1317,27459332.656315602
1318,26621266.12234587
1319,27204449.371924743
1320,27505227.24768144
1321,27815106.91229699
1322,27891481.85349668
1323,27863107.23714532
1324,26597250.7785307
1325,25819737.931557793
1326,26957961.436806224
1327,27574817.174716793
1328,27811905.294233657
1329,27478898.143729158
1330,28425157.839984633
1331,27407576.055343237
1332,26795804.02857142
1333,26682067.02638037
1334,26848583.65875107
1335,27663227.65726007
1336,28439920.774851594
1337,27587420.681342695
1338,26870360.968176916
1339,27749443.12286609
1340,27371254.062966697
1341,27356940.70591576
1342,28149700.441753663
1343,26687050.209456608
1344,27251437.321328383
1345,27534667.3915169
1346,27658669.048623204
1347,28567963.521873433
1348,28056410.183296286
1349,27723975.315481186
1350,27815232.739506528
1351,26916086.366169266
1352,27680438.155805703
1353,27803195.9196867
1354,28486787.286970977
1355,27797130.48365731
1356,27823809.45793783
1357,28358295.0486421
1358,27444845.333979785
1359,27117062.28408148
